1103-HV-C-L-03,9,0,73,0,733,0,78,9107,1
1103-HV-C-L-04,4,0,69,0,734,0,81,9112,1
1103-HV-C-L-05,4,0,66,0,761,0,68,9101,1
1105-HV-C-L-01,4,0,66,0,603,0,73,9254,1
1105-HV-C-L-02,3,0,64,0,608,0,67,9258,1
1105-HV-C-L-03,8,0,83,0,745,0,93,9071,1
1105-HV-C-L-04,4,0,77,0,808,0,97,9014,1
1105-HV-C-L-05,8,0,82,0,780,0,102,9028,1
1106-HV-C-L-01,3,0,78,0,742,0,107,9070,1
1106-HV-C-L-02,1,0,74,0,724,0,97,9104,1
1106-HV-C-L-03,4,0,73,0,658,0,89,9176,1
1106-HV-C-L-04,4,0,60,0,701,0,79,9156,1
1106-HV-C-L-05,4,0,65,0,703,0,80,9148,1
1106-HV-C-L-06,1,0,66,0,746,0,93,9094,1
1109-HV-C-L-01,2,0,58,0,734,0,74,9132,1
1109-HV-C-L-02,2,0,72,0,705,0,79,9142,1
1109-HV-C-L-03,3,0,65,0,762,0,74,9096,1
1109-HV-C-L-04,69,0,0,722,0,0,77,9132,1
1109-HV-C-L-05,2,0,54,0,667,0,59,9218,1
1110-HV-C-L-01,7,0,84,0,812,0,83,9014,1
1110-HV-C-L-02,5,0,87,0,875,0,101,8932,1
1110-HV-C-L-03,6,0,88,0,814,0,98,8994,1
1110-HV-C-L-04,9,0,90,0,833,0,96,8972,1
1110-HV-C-L-05,12,0,90,0,860,0,102,8936,1
1110-HV-C-L-06,7,0,93,0,857,0,103,8940,1
1111-HV-C-L-01,2,0,76,0,724,0,72,9126,1
1111-HV-C-L-02,4,0,81,0,704,0,81,9130,1
1111-HV-C-L-03,3,0,81,0,710,0,84,9122,1
1111-HV-C-L-04,5,0,79,0,680,0,74,9162,1
1111-HV-C-L-05,4,0,82,0,706,0,86,9122,1
1112-HV-C-L-01,11,0,116,0,909,0,123,8841,1
1112-HV-C-L-02,10,0,97,0,856,0,100,8937,1
1112-HV-C-L-03,3,0,81,0,821,0,79,9016,1
1112-HV-C-L-04,3,0,100,0,824,0,94,8979,1
1112-HV-C-L-05,5,0,87,0,839,0,87,8982,1
1113-HV-C-L-01,6,0,97,0,902,0,105,8890,1
1113-HV-C-L-02,10,0,83,0,731,0,82,9094,1
1113-HV-C-L-03,8,0,97,0,764,0,95,9036,1
1113-HV-C-L-04,9,0,99,0,735,0,108,9049,1
1113-HV-C-L-05,8,0,83,0,774,0,86,9049,1
1116-HV-C-L-01,7,0,71,0,865,0,91,8966,1
1116-HV-C-L-02,16,0,74,0,859,0,82,8969,1
1116-HV-C-L-03,4,0,74,0,852,0,82,8988,1
1116-HV-C-L-04,10,0,72,0,904,0,86,8928,1
1116-HV-C-L-05,6,0,69,0,892,0,91,8942,1
1121-HV-C-L-01,14,0,110,0,967,0,107,8802,1
1121-HV-C-L-02,18,0,102,0,946,0,89,8845,1
1121-HV-C-L-03,18,0,101,0,948,0,84,8849,1
1121-HV-C-L-04,5,0,85,0,893,0,85,8932,1
1121-HV-C-L-05,7,0,91,0,882,0,84,8936,1
1121-HV-C-L-06,11,0,103,0,854,0,84,8948,1
1122-HV-C-L-01,5,0,75,0,771,0,89,9060,1
1122-HV-C-L-02,5,0,70,0,756,0,85,9084,1
1122-HV-C-L-03,11,0,82,0,751,0,94,9062,1
1122-HV-C-L-04,14,0,77,0,779,0,89,9041,1
1122-HV-C-L-05,4,0,86,0,776,0,98,9036,1
1123-HV-C-L-01,6,0,100,0,762,0,111,9021,1
1123-HV-C-L-02,8,0,87,0,795,0,100,9010,1
1123-HV-C-L-03,2,0,101,0,767,0,94,9036,1
1123-HV-C-L-04,6,0,78,0,784,0,90,9042,1
1123-HV-C-L-05,8,0,75,0,830,0,87,9000,1
1123-HV-C-L-06,12,0,70,0,674,0,74,9170,1
1124-HV-C-L-01,2,0,82,0,801,0,97,9018,1
1124-HV-C-L-02,11,0,78,0,751,0,89,9071,1
1124-HV-C-L-03,8,0,98,0,802,0,109,8983,1
1124-HV-C-L-04,8,0,102,0,792,0,108,8990,1
1124-HV-C-L-05,8,0,93,0,846,0,107,8946,1
1125-HV-C-L-01,4,0,89,0,726,0,91,9090,1
1125-HV-C-L-02,6,0,87,0,740,0,79,9088,1
1125-HV-C-L-03,4,0,92,0,734,0,87,9083,1
1125-HV-C-L-04,4,0,93,0,742,0,89,9072,1
1125-HV-C-L-05,4,0,84,0,752,0,78,9082,1
1126-HV-C-L-01,4,0,62,0,671,0,75,9188,1
1126-HV-C-L-02,6,0,52,0,577,0,61,9304,1
1126-HV-C-L-03,3,0,106,0,908,0,121,8862,1
1126-HV-C-L-04,1,0,89,0,878,0,100,8932,1
1126-HV-C-L-05,3,0,83,0,800,0,96,9018,1
1126-HV-C-L-06,3,0,78,0,919,0,100,8900,1
1126-HV-C-L-07,5,0,82,0,885,0,98,8930,1
1127-HV-C-L-01,56,0,0,666,0,0,68,9210,1
1127-HV-C-L-02,5,0,50,0,626,0,63,9256,1
1127-HV-C-L-03,3,0,44,0,673,0,62,9218,1
1127-HV-C-L-04,2,0,59,0,621,0,76,9242,1
1127-HV-C-L-05,3,0,58,0,607,0,72,9260,1
1128-HV-C-L-01,11,0,111,0,872,0,113,8893,1
1128-HV-C-L-02,11,0,110,0,807,0,109,8963,1
1128-HV-C-L-03,20,0,98,0,849,0,111,8922,1
1128-HV-C-L-04,12,0,98,0,802,0,92,8996,1
1128-HV-C-L-05,8,0,116,0,852,0,116,8908,1
1128-HV-C-L-07,14,0,108,0,815,0,113,8950,1
1130-HV-C-L-01,6,0,105,0,774,0,111,9004,1
1130-HV-C-L-02,4,0,101,0,808,0,105,8982,1
1130-HV-C-L-03,8,0,103,0,780,0,97,9012,1
1130-HV-C-L-04,7,0,100,0,739,0,90,9064,1
1130-HV-C-L-05,8,0,100,0,792,0,100,9000,1
1130-HV-C-L-06,8,0,100,0,774,0,100,9018,1
1131-HV-C-L-01,3,0,74,0,831,0,88,9004,1
1131-HV-C-L-02,4,0,74,0,839,0,91,8992,1
1131-HV-C-L-03,9,0,87,0,809,0,107,8988,1
1131-HV-C-L-04,6,0,77,0,805,0,94,9018,1
1131-HV-C-L-05,6,0,70,0,747,0,82,9095,1
1131-HV-C-L-06,4,0,75,0,772,0,87,9062,1
1132-HV-C-L-01,2,0,92,0,814,0,93,8999,1
1132-HV-C-L-02,4,0,91,0,822,0,93,8990,1
1132-HV-C-L-03,5,0,92,0,798,0,87,9018,1
1132-HV-C-L-04,2,0,86,0,817,0,91,9004,1
1132-HV-C-L-05,2,0,86,0,817,0,91,9004,1
1133-HV-C-L-01,5,0,75,0,692,0,88,9140,1
1133-HV-C-L-02,6,0,58,0,702,0,70,9164,1
1133-HV-C-L-03,5,0,70,0,719,0,88,9118,1
1133-HV-C-L-04,3,0,52,0,645,0,58,9242,1
1133-HV-C-L-05,69,0,698,0,0,83,9146,4,1
1134-HV-C-L-01,1,0,119,0,878,0,112,8890,1
1134-HV-C-L-02,4,0,107,0,924,0,107,8858,1
1134-HV-C-L-03,7,0,103,0,970,0,108,8812,1
1134-HV-C-L-04,10,0,106,0,910,0,108,8866,1
1134-HV-C-L-05,3,0,106,0,933,0,110,8848,1
1134-HV-C-L-06,7,0,107,0,942,0,108,8836,1
1135-HV-C-L-01,7,0,107,0,980,0,128,8778,1
1135-HV-C-L-02,8,0,91,0,928,0,116,8857,1
1135-HV-C-L-03,12,0,101,0,885,0,110,8892,1
1135-HV-C-L-04,8,0,101,0,918,0,114,8859,1
1135-HV-C-L-05,19,0,100,0,903,0,111,8867,1
1136-HV-C-L-01,1,0,90,0,730,0,91,9088,1
1136-HV-C-L-02,4,0,88,0,750,0,92,9066,1
1136-HV-C-L-03,3,0,96,0,748,0,95,9058,1
1136-HV-C-L-04,8,0,113,0,719,0,112,9048,1
1136-HV-C-L-05,4,0,92,0,730,0,88,9086,1
1137-HV-C-L-01,10,0,93,0,809,0,110,8978,1
1137-HV-C-L-02,12,0,85,0,866,0,107,8930,1
1137-HV-C-L-03,8,0,78,0,841,0,96,8977,1
1137-HV-C-L-04,9,0,78,0,801,0,88,9024,1
1137-HV-C-L-05,7,0,95,0,886,0,111,8901,1
1139-HV-C-L-01,5,0,61,0,536,0,70,9328,1
1139-HV-C-L-02,12,0,57,0,491,0,60,9380,1
1139-HV-C-L-03,10,0,52,0,495,0,53,9390,1
1139-HV-C-L-04,7,0,53,0,610,0,76,9254,1
1139-HV-C-L-05,7,0,67,0,613,0,83,9230,1
1140-HV-C-L-01,2,0,56,0,594,0,64,9284,1
1140-HV-C-L-02,2,0,54,0,497,0,55,9392,1
1140-HV-C-L-03,4,0,61,0,636,0,77,9222,1
